JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458014.52113,15.555,0.022,,V,DKS,,ENSEMBLE,000-BJW-834,X18423AVB,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BJW-831;000-BJW-832,1,1.138,Z,12.548,13.501,,V2492 CYG,AAVSO,STD,,,,
2458014.52394,12.682,0.014,,I,DKS,,ENSEMBLE,000-BJW-834,X18423AVJ,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BJW-831;000-BJW-832,0,1.131,Z,11.629,12.569,,V2492 CYG,AAVSO,STD,,,,
2458014.52734,17.241,0.217,,B,DKS,,ENSEMBLE,000-BJW-834,X18611EF,ERROR: V+C POISSON; ENSEMBLE: 000-BJW-831;000-BJW-832,1,1.123,Z,13.333,14.287,,V2492 CYG,AAVSO,STD,,,,
2458017.51236,16.066,0.078,,V,DKS,,ENSEMBLE,000-BJW-834,X18423AVB,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BJW-831;000-BJW-832,1,1.139,Z,12.548,13.492,,V2492 CYG,AAVSO,STD,,,,
2458017.51512,13.240,0.007,,I,DKS,,ENSEMBLE,000-BJW-834,X18423AVJ,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BJW-831;000-BJW-832,0,1.132,Z,11.629,12.517,,V2492 CYG,AAVSO,STD,,,,
2458017.51715,17.458,0.248,,B,DKS,,ENSEMBLE,000-BJW-834,X18611EF,ERROR: V+C POISSON; ENSEMBLE: 000-BJW-831;000-BJW-832,1,1.128,Z,13.333,14.279,,V2492 CYG,AAVSO,STD,,,,
2458017.70508,16.105,0.020,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.09,Z,16.900,17.798,,V2492 CYG,AAVSO,STD,,,,
2458018.438490,18.894,0.165,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.044,Z,,12.545,,V2492 CYG,AAVSO,STD,,,,
2458018.439421,15.159,0.073,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.045,Z,,11.491,,V2492 CYG,AAVSO,STD,,,,
2458018.440272,16.509,0.302,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.045,Z,,11.781,,V2492 CYG,AAVSO,STD,,,,
2458018.51345,16.286,0.251,,V,DKS,,ENSEMBLE,000-BJW-834,X18423AVB,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BJW-831;000-BJW-832,0,1.130,Z,12.548,13.484,,V2492 CYG,AAVSO,STD,,,,
2458018.51692,13.528,0.031,,I,DKS,,ENSEMBLE,000-BJW-834,X18423AVJ,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BJW-831;000-BJW-832,0,1.121,Z,11.629,12.573,,V2492 CYG,AAVSO,STD,,,,
2458018.52207,<17.1,0.3,,B,DKS,,ENSEMBLE,000-BJW-834,X18611EF,,0,1.111,Z,13.333,14.279,,V2492 CYG,AAVSO,STD,,,,
2458018.54876,16.084,0.029,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.08,Z,17.001,17.884,,V2492 CYG,AAVSO,STD,109,,,
2458018.55339,13.565,0.023,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.07,Z,17.157,17.696,,V2492 CYG,AAVSO,STD,109,,,
2458019.415318,18.626,0.242,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.037,Z,,12.442,,V2492 CYG,AAVSO,STD,,,,
2458019.416262,15.442,0.161,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.038,Z,,11.419,,V2492 CYG,AAVSO,STD,,,,
2458019.417112,16.801,0.171,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.038,Z,,11.817,,V2492 CYG,AAVSO,STD,,,,
2458022.404196,18.821,0.089,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.037,Z,,12.646,,V2492 CYG,AAVSO,STD,,,,
2458022.405197,15.583,0.070,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.037,Z,,11.530,,V2492 CYG,AAVSO,STD,,,,
2458022.406001,16.973,0.187,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.037,Z,,11.857,,V2492 CYG,AAVSO,STD,,,,
2458023.459184,18.252,0.109,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.082,Z,,12.599,,V2492 CYG,AAVSO,STD,,,,
2458023.460150,15.353,0.068,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.084,Z,,11.508,,V2492 CYG,AAVSO,STD,,,,
2458023.461001,16.489,0.033,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.085,Z,,11.913,,V2492 CYG,AAVSO,STD,,,,
2458024.486649,18.815,0.118,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.147,Z,,12.583,,V2492 CYG,AAVSO,STD,,,,
2458024.487685,15.377,0.077,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.150,Z,,11.502,,V2492 CYG,AAVSO,STD,,,,
2458024.488513,16.513,0.169,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.152,Z,,11.836,,V2492 CYG,AAVSO,STD,,,,
2458024.75797,16.558,0.086,,V,DKS,,ENSEMBLE,000-BJW-834,X18423AVB,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BJW-831;000-BJW-832,0,1.677,Z,12.548,13.488,,V2492 CYG,AAVSO,STD,,,,
2458024.76051,13.691,0.026,,I,DKS,,ENSEMBLE,000-BJW-834,X18423AVJ,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BJW-831;000-BJW-832,0,1.704,Z,11.629,12.517,,V2492 CYG,AAVSO,STD,,,,
2458025.398015,18.057,0.164,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.037,Z,,12.648,,V2492 CYG,AAVSO,STD,,,,
2458025.398901,15.442,0.045,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.037,Z,,11.534,,V2492 CYG,AAVSO,STD,,,,
2458025.399740,16.482,0.140,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.038,Z,,11.907,,V2492 CYG,AAVSO,STD,,,,
2458029.74943,<16.8,0.3,,V,DKS,,ENSEMBLE,000-BJW-834,X18423AVB,,0,1.731,Z,12.548,13.492,,V2492 CYG,AAVSO,STD,,,,
2458029.75226,13.962,0.017,,I,DKS,,ENSEMBLE,000-BJW-834,X18423AVJ,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BJW-831;000-BJW-832,0,1.764,Z,11.629,12.501,,V2492 CYG,AAVSO,STD,,,,
2458029.75642,<17.1,0.3,,B,DKS,,ENSEMBLE,000-BJW-834,X18611EF,,0,1.807,Z,13.333,14.299,,V2492 CYG,AAVSO,STD,,,,
2458032.71810,16.530,0.073,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.26,Z,16.825,17.719,,V2492 CYG,AAVSO,STD,,,,
2458033.61230,16.529,0.043,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.02,Z,16.730,17.605,,V2492 CYG,AAVSO,STD,112,,,
2458033.61690,13.763,0.009,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.03,Z,16.875,17.411,,V2492 CYG,AAVSO,STD,112,,,
2458035.370434,18.211,0.081,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.037,Z,,12.646,,V2492 CYG,AAVSO,STD,,,,
2458035.371366,14.823,0.066,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.037,Z,,11.542,,V2492 CYG,AAVSO,STD,,,,
2458035.372193,15.907,0.160,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.038,Z,,11.874,,V2492 CYG,AAVSO,STD,,,,
2458037.368131,18.007,0.112,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.038,Z,,12.618,,V2492 CYG,AAVSO,STD,,,,
2458037.369109,14.829,0.063,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.038,Z,,11.508,,V2492 CYG,AAVSO,STD,,,,
2458037.369971,15.902,0.204,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.038,Z,,11.817,,V2492 CYG,AAVSO,STD,,,,
2458038.386707,18.538,0.110,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.046,Z,,12.593,,V2492 CYG,AAVSO,STD,,,,
2458038.387662,15.168,0.089,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.047,Z,,11.507,,V2492 CYG,AAVSO,STD,,,,
2458038.388501,16.356,0.186,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.047,Z,,11.828,,V2492 CYG,AAVSO,STD,,,,
2458038.68184,16.427,0.135,,V,DKS,,ENSEMBLE,000-BJW-834,X18423AVB,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BJW-831;000-BJW-832,0,1.381,Z,12.548,13.607,,V2492 CYG,AAVSO,STD,,,,
2458042.31958,17.027,0.07,,V,SABB,,000-BJW-835,000-BJW-832,X18525BQ,,0,,Z,14.388,12.644,,V2492 CYG,AAVSO,STD,,,,
2458043.60849,17.369,0.052,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.05,Z,16.665,17.565,,V2492 CYG,AAVSO,STD,113,,,
2458043.61311,14.519,0.012,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.05,Z,16.832,17.372,,V2492 CYG,AAVSO,STD,113,,,
2458044.61113,17.414,0.060,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.06,Z,16.724,17.616,,V2492 CYG,AAVSO,STD,114,,,
2458044.61573,14.582,0.014,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.06,Z,16.871,17.402,,V2492 CYG,AAVSO,STD,114,,,
2458044.71786,17.319,0.055,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.44,Z,16.660,17.566,,V2492 CYG,AAVSO,STD,,,,
2458045.453490,19.670,0.108,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.226,Z,,12.590,,V2492 CYG,AAVSO,STD,,,,
2458045.454363,16.403,0.070,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.229,Z,,11.508,,V2492 CYG,AAVSO,STD,,,,
2458045.455179,17.650,0.104,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.232,Z,,11.863,,V2492 CYG,AAVSO,STD,,,,
2458047.373397,18.928,0.176,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.056,Z,,12.524,,V2492 CYG,AAVSO,STD,,,,
2458047.374340,16.469,0.140,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.057,Z,,11.444,,V2492 CYG,AAVSO,STD,,,,
2458047.375168,17.643,0.213,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.057,Z,,11.856,,V2492 CYG,AAVSO,STD,,,,
2458052.326788,20.110,0.137,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.038,Z,,12.576,,V2492 CYG,AAVSO,STD,,,,
2458052.327755,16.518,0.090,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.038,Z,,11.496,,V2492 CYG,AAVSO,STD,,,,
2458052.328617,17.606,0.228,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.038,Z,,11.806,,V2492 CYG,AAVSO,STD,,,,
2458053.322911,18.817,0.102,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.037,Z,,12.606,,V2492 CYG,AAVSO,STD,,,,
2458053.323808,16.521,0.068,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.038,Z,,11.502,,V2492 CYG,AAVSO,STD,,,,
2458053.324635,18.288,0.078,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.038,Z,,11.884,,V2492 CYG,AAVSO,STD,,,,
2458054.326117,18.787,0.117,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.038,Z,,12.595,,V2492 CYG,AAVSO,STD,,,,
2458054.327060,16.248,0.094,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.039,Z,,11.500,,V2492 CYG,AAVSO,STD,,,,
2458054.327888,17.793,0.193,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.039,Z,,11.896,,V2492 CYG,AAVSO,STD,,,,
2458054.59487,17.611,0.091,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.07,Z,16.781,17.725,,V2492 CYG,AAVSO,STD,116,,,
2458054.59947,14.781,0.015,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.08,Z,16.877,17.434,,V2492 CYG,AAVSO,STD,116,,,
2458055.317946,18.792,0.135,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.038,Z,,12.598,,V2492 CYG,AAVSO,STD,,,,
2458055.318889,16.276,0.066,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.038,Z,,11.513,,V2492 CYG,AAVSO,STD,,,,
2458055.319716,17.341,0.198,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.038,Z,,11.884,,V2492 CYG,AAVSO,STD,,,,
2458057.59457,17.102,0.072,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.09,Z,16.740,17.626,,V2492 CYG,AAVSO,STD,,,,
2458057.70653,17.414,0.097,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.62,Z,16.691,17.580,,V2492 CYG,AAVSO,STD,,,,
2458063.30828,16.933,0.091,,V,SABB,,ENSEMBLE,135,X19568GF,,0,1.040,Z,,13.368,,V2492 CYG,AAVSO,STD,,,,
2458063.55284,17.169,0.098,,V,DKS,,ENSEMBLE,000-BJW-834,X18423AVB,ERROR: V+C POISSON; ENSEMBLE: 000-BJW-831;000-BJW-832,0,1.133,Z,12.548,13.509,,V2492 CYG,AAVSO,STD,,,,
2458077.59310,16.882,0.064,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.25,Z,17.049,17.961,,V2492 CYG,AAVSO,STD,,,,
2458078.366221,19.315,0.126,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.237,Z,,12.574,,V2492 CYG,AAVSO,STD,,,,
2458078.367130,15.637,0.070,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.241,Z,,11.500,,V2492 CYG,AAVSO,STD,,,,
2458078.368004,17.130,0.221,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.244,Z,,11.780,,V2492 CYG,AAVSO,STD,,,,
2458078.59050,16.699,0.040,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.25,Z,16.942,17.808,,V2492 CYG,AAVSO,STD,,,,
2458078.66782,16.901,0.072,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.81,Z,17.228,18.130,,V2492 CYG,AAVSO,STD,,,,
2458081.365642,18.831,0.101,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.269,Z,,12.611,,V2492 CYG,AAVSO,STD,,,,
2458081.366539,15.528,0.069,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.273,Z,,11.523,,V2492 CYG,AAVSO,STD,,,,
2458081.367378,16.940,0.150,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.277,Z,,11.870,,V2492 CYG,AAVSO,STD,,,,
2458083.37494,17.170,0.072,,V,SABB,,ENSEMBLE,125,X19568GF,,0,1.378,Z,,12.395,,V2492 CYG,AAVSO,STD,,,,
2458084.58723,16.929,0.056,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.31,Z,16.821,17.686,,V2492 CYG,AAVSO,STD,,,,
2458085.65293,16.990,0.065,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.87,Z,16.833,17.693,,V2492 CYG,AAVSO,STD,,,,
2458086.57697,17.261,0.077,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.29,Z,16.842,17.730,,V2492 CYG,AAVSO,STD,,,,
2458088.51244,17.129,0.096,,V,DKS,,ENSEMBLE,000-BJW-834,X18423AVB,ERROR: V+C POISSON; ENSEMBLE: 000-BJW-831;000-BJW-832,0,1.219,Z,12.548,13.506,,V2492 CYG,AAVSO,STD,,,,
2458088.56508,17.023,0.084,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.26,Z,16.877,17.763,,V2492 CYG,AAVSO,STD,,,,
2458094.63597,16.620,0.080,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.97,Z,17.250,18.170,,V2492 CYG,AAVSO,STD,,,,
2458097.58414,16.625,0.047,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.51,Z,17.117,18.113,,V2492 CYG,AAVSO,STD,,,,
2458098.312899,18.924,0.090,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.242,Z,,12.623,,V2492 CYG,AAVSO,STD,,,,
2458098.313750,15.644,0.058,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.246,Z,,11.536,,V2492 CYG,AAVSO,STD,,,,
2458098.314520,16.899,0.243,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.249,Z,,11.827,,V2492 CYG,AAVSO,STD,,,,
2458098.57234,16.833,0.036,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.45,Z,16.677,17.550,,V2492 CYG,AAVSO,STD,,,,
2458099.55821,16.718,0.051,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.38,Z,17.196,18.031,,V2492 CYG,AAVSO,STD,,,,
2458100.347772,19.570,0.194,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.460,Z,,12.440,,V2492 CYG,AAVSO,STD,,,,
2458100.348611,15.380,0.134,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.466,Z,,11.377,,V2492 CYG,AAVSO,STD,,,,
2458100.349404,17.057,0.279,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.472,Z,,11.877,,V2492 CYG,AAVSO,STD,,,,
2458101.57543,16.656,0.043,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.53,Z,17.016,17.918,,V2492 CYG,AAVSO,STD,,,,
2458103.57173,16.283,0.032,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.54,Z,16.998,17.896,,V2492 CYG,AAVSO,STD,,,,
2458104.384300,18.530,0.103,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.939,Z,,12.577,,V2492 CYG,AAVSO,STD,,,,
2458104.385139,14.916,0.125,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.951,Z,,11.453,,V2492 CYG,AAVSO,STD,,,,
2458104.385920,16.335,0.189,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.962,Z,,11.785,,V2492 CYG,AAVSO,STD,,,,
2458106.316811,18.199,0.134,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.367,Z,,12.557,,V2492 CYG,AAVSO,STD,,,,
2458106.317651,14.807,0.089,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.372,Z,,11.489,,V2492 CYG,AAVSO,STD,,,,
2458106.318420,16.104,0.124,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.377,Z,,11.831,,V2492 CYG,AAVSO,STD,,,,
2458107.358374,18.133,0.139,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.719,Z,,12.544,,V2492 CYG,AAVSO,STD,,,,
2458107.359201,14.746,0.093,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.728,Z,,11.491,,V2492 CYG,AAVSO,STD,,,,
2458107.359971,15.953,0.238,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.737,Z,,11.780,,V2492 CYG,AAVSO,STD,,,,
2458108.340544,14.820,0.150,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.574,Z,,11.426,,V2492 CYG,AAVSO,STD,,,,
2458108.341337,16.227,0.144,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.581,Z,,11.809,,V2492 CYG,AAVSO,STD,,,,
2458112.356684,17.508,0.159,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.861,Z,,12.528,,V2492 CYG,AAVSO,STD,,,,
2458112.357512,14.233,0.074,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.871,Z,,11.490,,V2492 CYG,AAVSO,STD,,,,
2458112.358281,15.389,0.225,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.881,Z,,11.790,,V2492 CYG,AAVSO,STD,,,,
2458112.55232,15.558,0.034,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.59,Z,17.165,18.100,,V2492 CYG,AAVSO,STD,,,,
2458113.321325,17.405,0.144,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.528,Z,,12.567,,V2492 CYG,AAVSO,STD,,,,
2458113.322176,14.134,0.126,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.534,Z,,11.500,,V2492 CYG,AAVSO,STD,,,,
2458113.322980,15.288,0.203,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.541,Z,,11.817,,V2492 CYG,AAVSO,STD,,,,
2458114.319369,17.438,0.180,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.534,Z,,12.536,,V2492 CYG,AAVSO,STD,,,,
2458114.320208,14.295,0.083,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.541,Z,,11.506,,V2492 CYG,AAVSO,STD,,,,
2458114.320990,15.614,0.171,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.547,Z,,11.889,,V2492 CYG,AAVSO,STD,,,,
2458115.327378,17.975,0.168,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.627,Z,,12.548,,V2492 CYG,AAVSO,STD,,,,
2458115.328229,14.465,0.107,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.635,Z,,11.491,,V2492 CYG,AAVSO,STD,,,,
2458115.329034,15.782,0.135,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.643,Z,,11.821,,V2492 CYG,AAVSO,STD,,,,
2458116.322020,17.671,0.149,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.603,Z,,12.542,,V2492 CYG,AAVSO,STD,,,,
2458116.322870,14.440,0.120,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.611,Z,,11.478,,V2492 CYG,AAVSO,STD,,,,
2458117.322529,17.986,0.138,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.633,Z,,12.576,,V2492 CYG,AAVSO,STD,,,,
2458117.323380,14.380,0.110,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.641,Z,,11.485,,V2492 CYG,AAVSO,STD,,,,
2458117.324173,15.644,0.128,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.649,Z,,11.853,,V2492 CYG,AAVSO,STD,,,,
2458119.323652,17.327,0.117,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.698,Z,,12.584,,V2492 CYG,AAVSO,STD,,,,
2458119.324479,14.446,0.169,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.707,Z,,11.453,,V2492 CYG,AAVSO,STD,,,,
2458119.325272,15.849,0.205,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.716,Z,,11.883,,V2492 CYG,AAVSO,STD,,,,
2458120.329416,17.915,0.142,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.793,Z,,12.624,,V2492 CYG,AAVSO,STD,,,,
2458120.330278,14.640,0.097,,R,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.803,Z,,11.499,,V2492 CYG,AAVSO,STD,,,,
2458120.331117,16.059,0.124,,V,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,1.814,Z,,11.879,,V2492 CYG,AAVSO,STD,,,,
2458121.343686,17.707,0.093,,B,HKEB,,ENSEMBLE,000-BJW-830,18308BX,V2492 CYG,1,2.026,Z,,12.636,,V2492 CYG,AAVSO,STD,,,,
